sample_id,status_raw,turno,tem_obs,classe
SMP-007561,PENDENTE,C,False,revisar
SMP-002010,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-000608,CANCELADO,A,True,recusar_automatico
SMP-011737,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-006109,AJUSTE REPROVADO,B,True,revisar
SMP-004644,EM ANALISE,A,True,revisar
SMP-008181,APROVADO PARCIAL,A,True,valido_automatico
SMP-003552,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008491,EM ANÁLISE,A,False,valido_automatico
SMP-011888,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-005572,EM ANALISE,B,False,revisar
SMP-010412,EM AJUSTE,B,False,valido_automatico
SMP-005233,EM ANALISE,A,False,revisar
SMP-010452,APROVADO PARCIAL,B,True,valido_automatico
SMP-010169,APROVADO PARCIAL,B,False,valido_automatico
SMP-002040,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-004766,PENDENTE,A,False,revisar
SMP-004024,CANCELADO,A,False,revisar
SMP-011829,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-009665,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-008073,APROVADO PARCIAL,A,True,valido_automatico
SMP-004170,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-001574,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-007285,PENDENTE,C,True,revisar
SMP-009715,APROVADO PARCIAL,B,True,valido_automatico
SMP-006561,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-004123,PENDENTE,A,True,revisar
SMP-011723,APROVADO PARCIAL,C,True,valido_automatico
SMP-007619,PENDENTE,C,False,revisar
SMP-000299,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-004925,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-000031,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-007276,AJUSTE CONCLUIDO,C,False,revisar
SMP-004948,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-003497,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-003905,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-010499,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-009824,APROVADO PARCIAL,B,False,valido_automatico
SMP-003169,CANCELADO,C,True,recusar_automatico
SMP-001927,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-010489,APROVADO PARCIAL,B,True,valido_automatico
SMP-008699,APROVADO PARCIAL,A,False,valido_automatico
SMP-002546,CANCELADO,B,True,recusar_automatico
SMP-000726,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-006594,PENDENTE,B,False,revisar
SMP-011177,APROVADO PARCIAL,C,True,valido_automatico
SMP-001602,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-008218,APROVADO PARCIAL,A,True,valido_automatico
SMP-005934,EM ANALISE,B,True,revisar
SMP-009775,EM AJUSTE,B,False,valido_automatico
SMP-004939,EM ANALISE,A,False,revisar
SMP-009952,EM AJUSTE,B,True,valido_automatico
SMP-011962,EM AJUSTE,C,False,valido_automatico
SMP-009537,EM ANÁLISE,B,True,valido_automatico
SMP-000290,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-009056,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-005727,EM ANALISE,B,True,revisar
SMP-010557,APROVADO PARCIAL,B,False,valido_automatico
SMP-006009,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-008789,AJUSTE REPROVADO,A,True,valido_automatico
SMP-009990,EM AJUSTE,B,True,valido_automatico
SMP-011701,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-002485,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-005146,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-003507,ESPECIFICAÇÃO EM REVISÃO,C,True,recusar_automatico
SMP-007662,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-006130,AJUSTE CONCLUIDO,B,True,revisar
SMP-005388,PENDENTE,B,True,revisar
SMP-008749,APROVADO PARCIAL,A,True,valido_automatico
SMP-006448,EM ANALISE,B,True,revisar
SMP-001561,CANCELADO,B,True,recusar_automatico
SMP-005063,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007993,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-011139,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005614,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-003658,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-001702,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-004171,PENDENTE,A,False,revisar
SMP-006575,PENDENTE,B,False,revisar
SMP-005518,EM ANALISE,B,False,revisar
SMP-011539,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-007673,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-005985,REINSPECAO REPROVADA,B,True,revisar
SMP-011332,AGUARDANDO REINSPEÇÃO,C,True,valido_automatico
SMP-002834,CANCELADO,C,False,recusar_automatico
SMP-002188,CANCELADO,B,False,recusar_automatico
SMP-007926,EM ANALISE,C,True,revisar
SMP-010095,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-004300,PENDENTE,A,False,revisar
SMP-001176,CANCELADO,A,True,recusar_automatico
SMP-003939,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-004307,EM ANALISE,A,False,revisar
SMP-004715,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-003748,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-007453,PENDENTE,C,True,revisar
SMP-007576,EM AJUSTE,C,True,revisar
SMP-004134,AJUSTE REPROVADO,A,True,revisar
SMP-005457,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-002017,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-001799,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-011768,EM AJUSTE,C,False,valido_automatico
SMP-000835,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-002048,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-007646,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-007600,APROVADO PARCIAL,C,True,revisar
SMP-011764,APROVADO PARCIAL,C,True,valido_automatico
SMP-005898,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-003449,CANCELADO,C,True,recusar_automatico
SMP-005666,EM ANALISE,B,True,revisar
SMP-001845,CANCELADO,B,False,recusar_automatico
SMP-004890,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-003949,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-006635,CANCELADO,B,True,revisar
SMP-010910,APROVADO PARCIAL,C,True,valido_automatico
SMP-000881,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004353,CANCELADO,A,False,revisar
SMP-009540,APROVADO PARCIAL,B,False,valido_automatico
SMP-010493,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-002308,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-010525,APROVADO PARCIAL,B,False,valido_automatico
SMP-009236,AGUARDANDO REINSPEÇÃO,A,False,valido_automatico
SMP-006727,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-005510,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-001669,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-008072,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-007713,PENDENTE,C,False,revisar
SMP-008799,APROVADO PARCIAL,A,False,valido_automatico
SMP-007077,PENDENTE,C,False,revisar
SMP-003648,CANCELADO,C,True,recusar_automatico
SMP-005013,APROVADO PARCIAL,A,True,revisar
SMP-003445,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-004315,AJUSTE CONCLUIDO,A,True,revisar
SMP-004965,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-005344,PENDENTE,B,False,revisar
SMP-010134,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000308,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-007888,PENDENTE,C,False,revisar
SMP-000602,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-009542,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-005231,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006214,PENDENTE,B,False,revisar
SMP-005743,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-007117,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-007290,PENDENTE,C,False,revisar
SMP-007209,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-004459,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007797,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-009345,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-011092,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-010995,APROVADO PARCIAL,C,False,valido_automatico
SMP-011663,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-008520,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010421,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-009986,EM ANÁLISE,B,False,valido_automatico
SMP-004516,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007037,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-001644,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-010180,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-005556,PENDENTE,B,False,revisar
SMP-002707,CANCELADO,C,True,recusar_automatico
SMP-010320,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-001573,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009927,APROVADO PARCIAL,B,False,valido_automatico
SMP-004544,CANCELADO,A,True,revisar
SMP-009382,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-009922,EM AJUSTE,B,False,valido_automatico
SMP-001123,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-006068,PENDENTE,B,True,revisar
SMP-006139,EM ANALISE,B,False,revisar
SMP-007918,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-007473,EM AJUSTE,C,False,revisar
SMP-001060,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-008272,APROVADO PARCIAL,A,True,valido_automatico
SMP-001640,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-009331,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-009218,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-001347,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-010629,APROVADO PARCIAL,B,False,valido_automatico
SMP-007873,PENDENTE,C,True,revisar
SMP-000367,EM ANALISE,A,True,recusar_automatico
SMP-009195,APROVADO PARCIAL,A,True,valido_automatico
SMP-007305,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-000042,CANCELADO,A,True,recusar_automatico
SMP-011558,APROVADO PARCIAL,C,True,valido_automatico
SMP-004728,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-004375,EM AJUSTE,A,True,revisar
SMP-008389,APROVADO PARCIAL,A,True,valido_automatico
SMP-007827,PENDENTE,C,False,revisar
SMP-006516,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-010728,EM ANÁLISE,C,False,valido_automatico
SMP-003565,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-004257,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006829,EM ANALISE,C,True,revisar
SMP-002989,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-006329,AJUSTE CONCLUIDO,B,False,revisar
SMP-002601,CANCELADO,B,True,recusar_automatico
SMP-001464,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-002274,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-010346,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-005244,CANCELADO,A,True,revisar
SMP-005574,PENDENTE,B,False,revisar
SMP-007439,APROVADO PARCIAL,C,False,revisar
SMP-008145,APROVADO PARCIAL,A,True,valido_automatico
SMP-000322,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-010147,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-009128,APROVADO PARCIAL,A,True,valido_automatico
SMP-003564,PENDENTE,C,False,recusar_automatico
SMP-005259,EM ANALISE,A,False,revisar
SMP-010055,APROVADO PARCIAL,B,False,valido_automatico
SMP-001401,CANCELADO,B,True,recusar_automatico
SMP-002797,EM AJUSTE,C,True,recusar_automatico
SMP-000698,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-005971,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-008214,APROVADO PARCIAL,A,False,valido_automatico
SMP-002516,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-007282,EM ANALISE,C,True,revisar
SMP-006698,PENDENTE,C,True,revisar
SMP-005719,APROVADO PARCIAL,B,False,revisar
SMP-008696,EM AJUSTE,A,False,valido_automatico
SMP-011252,APROVADO PARCIAL,C,True,valido_automatico
SMP-009819,EM ANÁLISE,B,True,valido_automatico
SMP-011844,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-001032,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-009395,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-004898,EM ANALISE,A,True,revisar
SMP-006474,AJUSTE REPROVADO,B,False,revisar
SMP-011162,APROVADO PARCIAL,C,False,valido_automatico
SMP-005452,EM ANALISE,B,False,revisar
SMP-000788,CANCELADO,A,True,recusar_automatico
SMP-002229,CANCELADO,B,True,recusar_automatico
SMP-008123,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-002258,CANCELADO,B,True,recusar_automatico
SMP-006602,EM ANALISE,B,False,revisar
SMP-010258,EM AJUSTE,B,False,valido_automatico
SMP-010511,EM AJUSTE,B,True,valido_automatico
SMP-007167,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-000671,CANCELADO,A,False,recusar_automatico
SMP-006439,CANCELADO,B,False,revisar
SMP-010090,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-009598,EM AJUSTE,B,False,valido_automatico
SMP-010708,APROVADO PARCIAL,C,True,valido_automatico
SMP-005654,PENDENTE,B,False,revisar
SMP-011795,EM AJUSTE,C,True,valido_automatico
SMP-006830,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-004466,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-004280,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-005347,PENDENTE,B,True,revisar
SMP-005668,AJUSTE REPROVADO,B,True,revisar
SMP-001710,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-007963,PENDENTE,C,False,revisar
SMP-006558,EM ANALISE,B,True,revisar
SMP-011065,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-008635,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-006140,PENDENTE,B,False,revisar
SMP-003966,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-007187,PENDENTE,C,True,revisar
SMP-003591,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-005467,PENDENTE,B,True,revisar
SMP-001180,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-000083,CANCELADO,A,True,recusar_automatico
SMP-009070,APROVADO PARCIAL,A,False,valido_automatico
SMP-004916,PENDENTE,A,False,revisar
SMP-003221,EM AJUSTE,C,False,recusar_automatico
SMP-003343,AGUARDANDO REINSPEÇÃO,C,False,recusar_automatico
SMP-011089,EM ANÁLISE,C,False,valido_automatico
SMP-010044,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-000551,CANCELADO,A,True,recusar_automatico
SMP-008293,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-001357,CANCELADO,B,True,recusar_automatico
SMP-000808,CANCELADO,A,True,recusar_automatico
SMP-011813,APROVADO PARCIAL,C,True,valido_automatico
SMP-010252,EM ANÁLISE,B,True,valido_automatico
SMP-008519,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-010595,EM AJUSTE,B,False,valido_automatico
SMP-010757,APROVADO PARCIAL,C,False,valido_automatico
SMP-009066,APROVADO PARCIAL,A,False,valido_automatico
SMP-006721,EM ANALISE,C,True,revisar
SMP-006252,AJUSTE CONCLUIDO,B,False,revisar
SMP-011111,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-002743,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-011238,EM ANÁLISE,C,False,valido_automatico
SMP-005003,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-003523,CANCELADO,C,False,recusar_automatico
SMP-008872,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-009991,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-008591,APROVADO PARCIAL,A,True,valido_automatico
SMP-002069,CANCELADO,B,False,recusar_automatico
SMP-002369,CANCELADO,B,True,recusar_automatico
SMP-011402,APROVADO PARCIAL,C,True,valido_automatico
SMP-002828,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-002544,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-007789,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-009431,EM ANÁLISE,B,True,valido_automatico
SMP-010491,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-001407,CANCELADO,B,True,recusar_automatico
SMP-010923,EM AJUSTE,C,False,valido_automatico
SMP-003141,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-006489,EM ANALISE,B,False,revisar
SMP-001807,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-001000,CANCELADO,A,False,recusar_automatico
SMP-003010,CANCELADO,C,True,recusar_automatico
SMP-008263,EM AJUSTE,A,False,valido_automatico
SMP-005751,EM ANALISE,B,False,revisar
SMP-003385,CANCELADO,C,False,recusar_automatico
SMP-009269,APROVADO PARCIAL,A,False,valido_automatico
SMP-000817,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-000131,EM AJUSTE,A,True,recusar_automatico
SMP-011630,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-006993,EM ANALISE,C,False,revisar
SMP-009812,APROVADO PARCIAL,B,False,valido_automatico
SMP-008674,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-007219,PENDENTE,C,True,revisar
SMP-006608,PENDENTE,B,True,revisar
SMP-001829,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-005091,PENDENTE,A,False,revisar
SMP-011897,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005869,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-011918,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-010455,APROVADO PARCIAL,B,True,valido_automatico
SMP-005827,PENDENTE,B,False,revisar
SMP-010477,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-004395,AJUSTE CONCLUIDO,A,True,revisar
SMP-003671,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-005483,EM ANALISE,B,True,revisar
SMP-010211,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-006954,PENDENTE,C,True,revisar
SMP-008078,EM ANÁLISE,A,True,valido_automatico
SMP-001931,PENDENTE,B,True,recusar_automatico
SMP-001972,CANCELADO,B,False,recusar_automatico
SMP-005296,APROVADO PARCIAL,A,False,revisar
SMP-007271,AJUSTE CONCLUIDO,C,False,revisar
SMP-007022,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-002564,CANCELADO,B,True,recusar_automatico
SMP-006321,EM ANALISE,B,False,revisar
SMP-008628,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-004770,EM ANALISE,A,True,revisar
SMP-011164,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001426,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-004530,PENDENTE,A,True,revisar
SMP-007494,EM ANALISE,C,True,revisar
SMP-011629,EM AJUSTE,C,False,valido_automatico
SMP-004499,APROVADO PARCIAL,A,True,revisar
SMP-008005,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008241,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-002600,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-009826,EM ANÁLISE,B,False,valido_automatico
SMP-010966,APROVADO PARCIAL,C,True,valido_automatico
SMP-005647,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-005282,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-007825,PENDENTE,C,True,revisar
SMP-001330,CANCELADO,A,False,recusar_automatico
SMP-003288,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-005856,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-003786,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-001301,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-002402,CANCELADO,B,True,recusar_automatico
SMP-005485,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-007782,EM ANALISE,C,True,revisar
SMP-009419,PENDENTE,B,False,valido_automatico
SMP-005333,EM ANALISE,A,False,revisar
SMP-009414,EM AJUSTE,B,True,valido_automatico
SMP-004600,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-004405,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007859,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-011525,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-009039,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-005308,PENDENTE,A,True,revisar
SMP-004564,EM ANALISE,A,False,revisar
SMP-006541,APROVADO PARCIAL,B,True,revisar
SMP-010008,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-000303,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-010586,EM AJUSTE,B,False,valido_automatico
SMP-008114,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-006710,EM ANALISE,C,False,revisar
SMP-007946,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-010863,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-004883,EM AJUSTE,A,True,revisar
SMP-008769,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-006998,PENDENTE,C,True,revisar
SMP-005618,EM ANALISE,B,True,revisar
SMP-008426,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008356,EM AJUSTE,A,False,valido_automatico
SMP-007157,AJUSTE REPROVADO,C,True,revisar
SMP-000684,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-003436,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-006120,AJUSTE CONCLUIDO,B,True,revisar
SMP-004022,PENDENTE,A,True,revisar
SMP-002528,CANCELADO,B,False,recusar_automatico
SMP-003578,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-008634,APROVADO PARCIAL,A,False,valido_automatico
SMP-001816,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-000027,CANCELADO,A,False,recusar_automatico
SMP-008791,PENDENTE,A,True,valido_automatico
SMP-002700,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-011314,APROVADO PARCIAL,C,True,valido_automatico
SMP-002603,CANCELADO,B,False,recusar_automatico
SMP-011478,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-008763,APROVADO PARCIAL,A,True,valido_automatico
SMP-006023,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-011930,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-009716,APROVADO PARCIAL,B,False,valido_automatico
SMP-002446,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-006226,CANCELADO,B,False,revisar
SMP-005436,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-006781,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-008663,APROVADO PARCIAL,A,True,valido_automatico
SMP-006620,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-008472,APROVADO PARCIAL,A,False,valido_automatico
SMP-011456,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-004192,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-009120,APROVADO PARCIAL,A,False,valido_automatico
SMP-000129,CANCELADO,A,True,recusar_automatico
SMP-008085,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-006453,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-002066,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-003622,CANCELADO,C,True,recusar_automatico
SMP-005430,EM ANALISE,B,False,revisar
SMP-009248,APROVADO PARCIAL,A,True,valido_automatico
SMP-011273,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-010585,APROVADO PARCIAL,B,False,valido_automatico
SMP-007770,EM ANALISE,C,True,revisar
SMP-006699,EM ANALISE,C,False,revisar
SMP-010574,APROVADO PARCIAL,B,True,valido_automatico
SMP-005873,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-009643,APROVADO PARCIAL,B,False,valido_automatico
SMP-003922,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-009189,APROVADO PARCIAL,A,True,valido_automatico
SMP-002100,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-007218,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-010604,APROVADO PARCIAL,B,False,valido_automatico
SMP-003824,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-010602,APROVADO PARCIAL,B,False,valido_automatico
SMP-000783,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-009231,EM AJUSTE,A,False,valido_automatico
SMP-007531,EM ANALISE,C,True,revisar
SMP-010203,APROVADO PARCIAL,B,True,valido_automatico
SMP-002000,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-010164,PENDENTE,B,True,valido_automatico
SMP-001203,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-005047,PENDENTE,A,False,revisar
SMP-004749,PENDENTE,A,True,revisar
SMP-009332,APROVADO PARCIAL,A,False,valido_automatico
SMP-002761,FORA DE ESPECIFICACAO,C,True,recusar_automatico
